runId,mode,seed,inflowRate,intelligenceCost,sensingNoise,maxAgents,lookDist,burnIn,measureTicks,maxTicks,tailTicks,survivedTicks,event,max_agentCount,sigmaProxyCumEnd,sigmaProxyDiffCumEnd,sigmaProxyActCumEnd,outflowPhysCum,outflowNumCum,outflowActCum,actHeatMaintCum,actHeatInfoCum,actHeatDivCum,totalUptakeCum,infoCostCum,maintenanceCostCum,divisionCostCum,efficiencyEnd,birthsCum,deathsCum,netCum,meanAbsEnergyResidual,measuredTicks,mean_agentCount_window,mean_sigmaProxyTotal_window,mean_uptake_window,mean_infoCost_window,mean_maintenance_window,mean_divisionCost_window,mean_efficiency_window,mean_births_window,mean_deaths_window,mean_net_window,tailTicksUsed,mean_uptake_tail,mean_infoCost_tail,mean_maintenance_tail,mean_divisionCost_tail,mean_efficiency_tail,mean_births_tail,mean_deaths_tail,mean_net_tail
1435,random,1017,0.0074,0.200000,0,1000,3,100,300,3000,30,1512,1,10,300.575399,0.055399,300.520000,0.000000,0.000000,300.520000,300.520000,0.000000,0.000000,0.348018,0.000000,300.520000,0.000000,0.001158,0.000000,10.000000,-10.000000,0.000113672908,300,10.000000,0.200029,0.000030,0.000000,0.200000,0.000000,0.000149,0.000000,0.000000,0.000000,30,0.000192,0.000000,0.130667,0.000000,0.002873,0.000000,0.333333,-0.333333
1436,informed,1017,0.0074,0.200000,0,1000,3,100,300,3000,30,1251,1,10,300.627631,0.042847,300.584784,0.000000,0.000000,300.584784,249.780000,50.804784,0.000000,0.472162,50.804784,249.780000,0.000000,0.001571,0.000000,10.000000,-10.000000,0.000089956413,300,10.000000,0.240618,0.000097,0.040589,0.200000,0.000000,0.000404,0.000000,0.000000,0.000000,30,0.000541,0.036546,0.179333,0.000000,0.003209,0.000000,0.333333,-0.333333
1437,random,1018,0.0074,0.200000,0,1000,3,100,300,3000,30,1530,1,10,301.011021,0.031021,300.980000,0.000000,0.000000,300.980000,300.980000,0.000000,0.000000,0.870172,0.000000,300.980000,0.000000,0.002891,0.000000,10.000000,-10.000000,0.000071737801,300,10.000000,0.200023,0.000484,0.000000,0.200000,0.000000,0.002419,0.000000,0.000000,0.000000,30,0.000181,0.000000,0.026000,0.000000,0.007622,0.000000,0.100000,-0.100000
1438,informed,1018,0.0074,0.200000,0,1000,3,100,300,3000,30,1257,1,10,300.676878,0.042771,300.634107,0.000000,0.000000,300.634107,248.920000,51.714107,0.000000,0.557032,51.714107,248.920000,0.000000,0.001853,0.000000,10.000000,-10.000000,0.000061271118,300,10.000000,0.241365,0.000198,0.041336,0.200000,0.000000,0.000822,0.000000,0.000000,0.000000,30,0.000445,0.022744,0.110667,0.000000,0.005598,0.000000,0.333333,-0.333333
1439,random,1019,0.0074,0.200000,0,1000,3,100,300,3000,30,1507,1,10,300.517281,0.057281,300.460000,0.000000,0.000000,300.460000,300.460000,0.000000,0.000000,0.324334,0.000000,300.460000,0.000000,0.001079,0.000000,10.000000,-10.000000,0.000089967641,300,10.000000,0.200029,0.000036,0.000000,0.200000,0.000000,0.000182,0.000000,0.000000,0.000000,30,0.000268,0.000000,0.162000,0.000000,0.002084,0.000000,0.333333,-0.333333
1440,informed,1019,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.476638,0.043608,300.433031,0.000000,0.000000,300.433031,249.540000,50.893031,0.000000,0.388878,50.893031,249.540000,0.000000,0.001294,0.000000,10.000000,-10.000000,0.000035325354,300,10.000000,0.240522,0.000092,0.040493,0.200000,0.000000,0.000384,0.000000,0.000000,0.000000,30,0.000450,0.037777,0.184667,0.000000,0.001950,0.000000,0.333333,-0.333333
1441,random,1020,0.0074,0.200000,0,1000,3,100,300,3000,30,1515,1,10,300.724417,0.044417,300.680000,0.000000,0.000000,300.680000,300.680000,0.000000,0.000000,0.564462,0.000000,300.680000,0.000000,0.001877,0.000000,10.000000,-10.000000,0.000076214694,300,10.000000,0.200030,0.000247,0.000000,0.200000,0.000000,0.001235,0.000000,0.000000,0.000000,30,0.000221,0.000000,0.116000,0.000000,0.001823,0.000000,0.333333,-0.333333
1442,informed,1020,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.621087,0.044208,300.576879,0.000000,0.000000,300.576879,249.420000,51.156879,0.000000,0.440798,51.156879,249.420000,0.000000,0.001467,0.000000,10.000000,-10.000000,0.000108867459,300,10.000000,0.240816,0.000083,0.040787,0.200000,0.000000,0.000344,0.000000,0.000000,0.000000,30,0.000462,0.037140,0.180667,0.000000,0.001964,0.000000,0.333333,-0.333333
1443,random,1021,0.0074,0.200000,0,1000,3,100,300,3000,30,1510,1,10,300.576498,0.056498,300.520000,0.000000,0.000000,300.520000,300.520000,0.000000,0.000000,0.365702,0.000000,300.520000,0.000000,0.001217,0.000000,10.000000,-10.000000,0.000102119945,300,10.000000,0.200028,0.000138,0.000000,0.200000,0.000000,0.000691,0.000000,0.000000,0.000000,30,0.000424,0.000000,0.144000,0.000000,0.004712,0.000000,0.333333,-0.333333
1444,informed,1021,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.555051,0.041641,300.513410,0.000000,0.000000,300.513410,249.680000,50.833410,0.000000,0.398420,50.833410,249.680000,0.000000,0.001326,0.000000,10.000000,-10.000000,0.000091994450,300,10.000000,0.240535,0.000214,0.040506,0.200000,0.000000,0.000891,0.000000,0.000000,0.000000,30,0.000411,0.038843,0.189333,0.000000,0.001836,0.000000,0.333333,-0.333333
1445,random,1022,0.0074,0.200000,0,1000,3,100,300,3000,30,1518,1,10,300.904618,0.044618,300.860000,0.000000,0.000000,300.860000,300.860000,0.000000,0.000000,0.720384,0.000000,300.860000,0.000000,0.002394,0.000000,10.000000,-10.000000,0.000091915811,300,10.000000,0.200029,0.000231,0.000000,0.200000,0.000000,0.001153,0.000000,0.000000,0.000000,30,0.000935,0.000000,0.102000,0.000000,0.022253,0.000000,0.333333,-0.333333
1446,informed,1022,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.523593,0.045044,300.478549,0.000000,0.000000,300.478549,249.080000,51.398549,0.000000,0.383392,51.398549,249.080000,0.000000,0.001276,0.000000,10.000000,-10.000000,0.000076129132,300,10.000000,0.240925,0.000040,0.040896,0.200000,0.000000,0.000165,0.000000,0.000000,0.000000,30,0.000353,0.034890,0.169333,0.000000,0.001516,0.000000,0.333333,-0.333333
1447,random,1023,0.0074,0.200000,0,1000,3,100,300,3000,30,1504,1,10,300.416281,0.056281,300.360000,0.000000,0.000000,300.360000,300.360000,0.000000,0.000000,0.228344,0.000000,300.360000,0.000000,0.000760,0.000000,10.000000,-10.000000,0.000087482868,300,10.000000,0.200029,0.000092,0.000000,0.200000,0.000000,0.000461,0.000000,0.000000,0.000000,30,0.000212,0.000000,0.178667,0.000000,0.001261,0.000000,0.333333,-0.333333
1448,informed,1023,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.587180,0.043824,300.543356,0.000000,0.000000,300.543356,248.980000,51.563356,0.000000,0.464980,51.563356,248.980000,0.000000,0.001547,0.000000,10.000000,-10.000000,0.000062703481,300,10.000000,0.240838,0.000115,0.040809,0.200000,0.000000,0.000476,0.000000,0.000000,0.000000,30,0.000542,0.034516,0.166000,0.000000,0.002629,0.000000,0.333333,-0.333333
1449,random,1024,0.0074,0.200000,0,1000,3,100,300,3000,30,1506,1,10,300.517530,0.057530,300.460000,0.000000,0.000000,300.460000,300.460000,0.000000,0.000000,0.338813,0.000000,300.460000,0.000000,0.001128,0.000000,10.000000,-10.000000,0.000080419839,300,10.000000,0.200029,0.000084,0.000000,0.200000,0.000000,0.000418,0.000000,0.000000,0.000000,30,0.000502,0.000000,0.168667,0.000000,0.003452,0.000000,0.333333,-0.333333
1450,informed,1024,0.0074,0.200000,0,1000,3,100,300,3000,30,1255,1,10,300.592722,0.041822,300.550900,0.000000,0.000000,300.550900,249.720000,50.830900,0.000000,0.440280,50.830900,249.720000,0.000000,0.001465,0.000000,10.000000,-10.000000,0.000088075944,300,10.000000,0.240358,0.000223,0.040329,0.200000,0.000000,0.000929,0.000000,0.000000,0.000000,30,0.000449,0.031007,0.150667,0.000000,0.004502,0.000000,0.333333,-0.333333
1451,random,1025,0.0074,0.200000,0,1000,3,100,300,3000,30,1519,1,10,300.989885,0.049885,300.940000,0.000000,0.000000,300.940000,300.940000,0.000000,0.000000,0.785782,0.000000,300.940000,0.000000,0.002611,0.000000,10.000000,-10.000000,0.000101462085,300,10.000000,0.200029,0.000152,0.000000,0.200000,0.000000,0.000758,0.000000,0.000000,0.000000,30,0.000351,0.000000,0.098000,0.000000,0.006151,0.000000,0.333333,-0.333333
1452,informed,1025,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.520813,0.045768,300.475045,0.000000,0.000000,300.475045,249.560000,50.915045,0.000000,0.380859,50.915045,249.560000,0.000000,0.001268,0.000000,10.000000,-10.000000,0.000075351412,300,10.000000,0.240312,0.000075,0.040283,0.200000,0.000000,0.000311,0.000000,0.000000,0.000000,30,0.000474,0.038159,0.185333,0.000000,0.001988,0.000000,0.333333,-0.333333
1453,random,1026,0.0074,0.200000,0,1000,3,100,300,3000,30,1526,1,10,301.054774,0.034774,301.020000,0.000000,0.000000,301.020000,301.020000,0.000000,0.000000,0.860400,0.000000,301.020000,0.000000,0.002858,0.000000,10.000000,-10.000000,0.000104520814,300,10.000000,0.200029,0.000147,0.000000,0.200000,0.000000,0.000735,0.000000,0.000000,0.000000,30,0.000233,0.000000,0.054000,0.000000,0.008039,0.000000,0.333333,-0.333333
1454,informed,1026,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.609802,0.044110,300.565692,0.000000,0.000000,300.565692,249.040000,51.525692,0.000000,0.462849,51.525692,249.040000,0.000000,0.001540,0.000000,10.000000,-10.000000,0.000082277006,300,10.000000,0.241231,0.000087,0.041203,0.200000,0.000000,0.000358,0.000000,0.000000,0.000000,30,0.000517,0.034518,0.168000,0.000000,0.002552,0.000000,0.333333,-0.333333
1455,random,1027,0.0074,0.200000,0,1000,3,100,300,3000,30,1516,1,10,300.775436,0.055436,300.720000,0.000000,0.000000,300.720000,300.720000,0.000000,0.000000,0.584299,0.000000,300.720000,0.000000,0.001943,0.000000,10.000000,-10.000000,0.000089456654,300,10.000000,0.200030,0.000243,0.000000,0.200000,0.000000,0.001216,0.000000,0.000000,0.000000,30,0.001315,0.000000,0.110667,0.000000,0.014486,0.000000,0.333333,-0.333333
1456,informed,1027,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.526857,0.045020,300.481837,0.000000,0.000000,300.481837,249.580000,50.901837,0.000000,0.358597,50.901837,249.580000,0.000000,0.001193,0.000000,10.000000,-10.000000,0.000098594470,300,10.000000,0.240329,0.000061,0.040300,0.200000,0.000000,0.000253,0.000000,0.000000,0.000000,30,0.000574,0.038440,0.186000,0.000000,0.002439,0.000000,0.333333,-0.333333
1457,random,1028,0.0074,0.200000,0,1000,3,100,300,3000,30,1505,1,10,300.476370,0.056370,300.420000,0.000000,0.000000,300.420000,300.420000,0.000000,0.000000,0.283230,0.000000,300.420000,0.000000,0.000943,0.000000,10.000000,-10.000000,0.000090820469,300,10.000000,0.200029,0.000006,0.000000,0.200000,0.000000,0.000031,0.000000,0.000000,0.000000,30,0.000450,0.000000,0.174000,0.000000,0.002793,0.000000,0.333333,-0.333333
1458,informed,1028,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.249377,0.044397,300.204979,0.000000,0.000000,300.204979,249.440000,50.764979,0.000000,0.101808,50.764979,249.440000,0.000000,0.000339,0.000000,10.000000,-10.000000,0.000082541492,300,10.000000,0.240169,0.000005,0.040141,0.200000,0.000000,0.000020,0.000000,0.000000,0.000000,30,0.000227,0.037860,0.181333,0.000000,0.000969,0.000000,0.333333,-0.333333
1459,random,1029,0.0074,0.200000,0,1000,3,100,300,3000,30,1507,1,10,300.517431,0.057431,300.460000,0.000000,0.000000,300.460000,300.460000,0.000000,0.000000,0.310625,0.000000,300.460000,0.000000,0.001034,0.000000,10.000000,-10.000000,0.000099059357,300,10.000000,0.200029,0.000009,0.000000,0.200000,0.000000,0.000047,0.000000,0.000000,0.000000,30,0.000380,0.000000,0.162000,0.000000,0.003297,0.000000,0.333333,-0.333333
1460,informed,1029,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.282973,0.044558,300.238414,0.000000,0.000000,300.238414,249.240000,50.998414,0.000000,0.107291,50.998414,249.240000,0.000000,0.000357,0.000000,10.000000,-10.000000,0.000104902627,300,10.000000,0.240273,0.000007,0.040245,0.200000,0.000000,0.000027,0.000000,0.000000,0.000000,30,0.000161,0.036632,0.174667,0.000000,0.000706,0.000000,0.333333,-0.333333
1461,random,1030,0.0074,0.200000,0,1000,3,100,300,3000,30,1509,1,10,300.537436,0.057436,300.480000,0.000000,0.000000,300.480000,300.480000,0.000000,0.000000,0.334275,0.000000,300.480000,0.000000,0.001112,0.000000,10.000000,-10.000000,0.000096510545,300,10.000000,0.200029,0.000027,0.000000,0.200000,0.000000,0.000137,0.000000,0.000000,0.000000,30,0.000169,0.000000,0.149333,0.000000,0.002285,0.000000,0.333333,-0.333333
1462,informed,1030,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.419315,0.045815,300.373499,0.000000,0.000000,300.373499,249.340000,51.033499,0.000000,0.274502,51.033499,249.340000,0.000000,0.000914,0.000000,10.000000,-10.000000,0.000079201258,300,10.000000,0.240480,0.000028,0.040451,0.200000,0.000000,0.000115,0.000000,0.000000,0.000000,30,0.000387,0.036765,0.178000,0.000000,0.001643,0.000000,0.333333,-0.333333
1463,random,1031,0.0074,0.200000,0,1000,3,100,300,3000,30,1518,1,10,300.617863,0.037863,300.580000,0.000000,0.000000,300.580000,300.580000,0.000000,0.000000,0.425371,0.000000,300.580000,0.000000,0.001415,0.000000,10.000000,-10.000000,0.000101799309,300,10.000000,0.200007,0.000689,0.000000,0.200000,0.000000,0.003447,0.000000,0.000000,0.000000,30,0.000459,0.000000,0.092667,0.000000,0.003488,0.000000,0.333333,-0.333333
1464,informed,1031,0.0074,0.200000,0,1000,3,100,300,3000,30,1289,1,10,300.967700,0.000008,300.967693,0.000000,0.000000,300.967693,250.800000,50.167693,0.000000,0.943838,50.167693,250.800000,0.000000,0.003136,0.000000,10.000000,-10.000000,0.000018492359,300,10.000000,0.240002,0.000730,0.040002,0.200000,0.000000,0.003043,0.000000,0.000000,0.000000,30,0.000733,0.004000,0.020000,0.000000,0.030523,0.000000,0.033333,-0.033333
1465,random,1032,0.0074,0.200000,0,1000,3,100,300,3000,30,1509,1,10,300.635451,0.055451,300.580000,0.000000,0.000000,300.580000,300.580000,0.000000,0.000000,0.434667,0.000000,300.580000,0.000000,0.001446,0.000000,10.000000,-10.000000,0.000096250060,300,10.000000,0.200029,0.000164,0.000000,0.200000,0.000000,0.000822,0.000000,0.000000,0.000000,30,0.000367,0.000000,0.152667,0.000000,0.002116,0.000000,0.333333,-0.333333
1466,informed,1032,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.344859,0.045562,300.299296,0.000000,0.000000,300.299296,249.380000,50.919296,0.000000,0.224739,50.919296,249.380000,0.000000,0.000748,0.000000,10.000000,-10.000000,0.000059649162,300,10.000000,0.240428,0.000021,0.040400,0.200000,0.000000,0.000086,0.000000,0.000000,0.000000,30,0.000373,0.036805,0.179333,0.000000,0.001574,0.000000,0.333333,-0.333333
1467,random,1033,0.0074,0.200000,0,1000,3,100,300,3000,30,1512,1,10,300.775204,0.055204,300.720000,0.000000,0.000000,300.720000,300.720000,0.000000,0.000000,0.575390,0.000000,300.720000,0.000000,0.001913,0.000000,10.000000,-10.000000,0.000095581106,300,10.000000,0.200029,0.000054,0.000000,0.200000,0.000000,0.000269,0.000000,0.000000,0.000000,30,0.000476,0.000000,0.137333,0.000000,0.005061,0.000000,0.333333,-0.333333
1468,informed,1033,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.442556,0.045674,300.396882,0.000000,0.000000,300.396882,249.400000,50.996882,0.000000,0.239038,50.996882,249.400000,0.000000,0.000796,0.000000,10.000000,-10.000000,0.000126278762,300,10.000000,0.240229,0.000025,0.040201,0.200000,0.000000,0.000105,0.000000,0.000000,0.000000,30,0.000374,0.037361,0.180000,0.000000,0.001603,0.000000,0.333333,-0.333333
1469,random,1034,0.0074,0.200000,0,1000,3,100,300,3000,30,1525,1,10,301.016105,0.036105,300.980000,0.000000,0.000000,300.980000,300.980000,0.000000,0.000000,0.851562,0.000000,300.980000,0.000000,0.002829,0.000000,10.000000,-10.000000,0.000084168545,300,10.000000,0.200024,0.000653,0.000000,0.200000,0.000000,0.003263,0.000000,0.000000,0.000000,30,0.000455,0.000000,0.059333,0.000000,0.010726,0.000000,0.333333,-0.333333
1470,informed,1034,0.0074,0.200000,0,1000,3,100,300,3000,30,1253,1,10,300.728517,0.040586,300.687931,0.000000,0.000000,300.687931,249.600000,51.087931,0.000000,0.593352,51.087931,249.600000,0.000000,0.001973,0.000000,10.000000,-10.000000,0.000075424342,300,10.000000,0.240474,0.000331,0.040445,0.200000,0.000000,0.001375,0.000000,0.000000,0.000000,30,0.000582,0.033010,0.160000,0.000000,0.003978,0.000000,0.333333,-0.333333
1471,random,1035,0.0074,0.200000,0,1000,3,100,300,3000,30,1527,1,10,300.792083,0.032083,300.760000,0.000000,0.000000,300.760000,300.760000,0.000000,0.000000,0.625653,0.000000,300.760000,0.000000,0.002080,0.000000,10.000000,-10.000000,0.000087925587,300,10.000000,0.200025,0.000571,0.000000,0.200000,0.000000,0.002855,0.000000,0.000000,0.000000,30,0.000138,0.000000,0.038667,0.000000,0.006629,0.000000,0.333333,-0.333333
1472,informed,1035,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.563388,0.043644,300.519744,0.000000,0.000000,300.519744,249.360000,51.159744,0.000000,0.408635,51.159744,249.360000,0.000000,0.001360,0.000000,10.000000,-10.000000,0.000088890251,300,10.000000,0.240701,0.000096,0.040672,0.200000,0.000000,0.000401,0.000000,0.000000,0.000000,30,0.000485,0.037019,0.178667,0.000000,0.002048,0.000000,0.333333,-0.333333
1473,random,1036,0.0074,0.200000,0,1000,3,100,300,3000,30,1513,1,10,300.638118,0.058118,300.580000,0.000000,0.000000,300.580000,300.580000,0.000000,0.000000,0.437126,0.000000,300.580000,0.000000,0.001454,0.000000,10.000000,-10.000000,0.000094372009,300,10.000000,0.200029,0.000003,0.000000,0.200000,0.000000,0.000015,0.000000,0.000000,0.000000,30,0.000562,0.000000,0.126000,0.000000,0.005363,0.000000,0.333333,-0.333333
1474,informed,1036,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.493406,0.043729,300.449677,0.000000,0.000000,300.449677,249.760000,50.689677,0.000000,0.308947,50.689677,249.760000,0.000000,0.001028,0.000000,10.000000,-10.000000,0.000112587043,300,10.000000,0.240725,0.000068,0.040696,0.200000,0.000000,0.000283,0.000000,0.000000,0.000000,30,0.000315,0.039017,0.192000,0.000000,0.001317,0.000000,0.333333,-0.333333
1475,random,1037,0.0074,0.200000,0,1000,3,100,300,3000,30,1511,1,10,300.756567,0.056567,300.700000,0.000000,0.000000,300.700000,300.700000,0.000000,0.000000,0.569847,0.000000,300.700000,0.000000,0.001895,0.000000,10.000000,-10.000000,0.000086083177,300,10.000000,0.200029,0.000103,0.000000,0.200000,0.000000,0.000514,0.000000,0.000000,0.000000,30,0.000255,0.000000,0.143333,0.000000,0.002206,0.000000,0.333333,-0.333333
1476,informed,1037,0.0074,0.200000,0,1000,3,100,300,3000,30,1253,1,10,300.687280,0.041854,300.645426,0.000000,0.000000,300.645426,249.720000,50.925426,0.000000,0.543833,50.925426,249.720000,0.000000,0.001809,0.000000,10.000000,-10.000000,0.000081017868,300,10.000000,0.240725,0.000206,0.040695,0.200000,0.000000,0.000856,0.000000,0.000000,0.000000,30,0.000560,0.033601,0.164000,0.000000,0.003956,0.000000,0.333333,-0.333333
1477,random,1038,0.0074,0.200000,0,1000,3,100,300,3000,30,1515,1,10,300.645037,0.045037,300.600000,0.000000,0.000000,300.600000,300.600000,0.000000,0.000000,0.473197,0.000000,300.600000,0.000000,0.001574,0.000000,10.000000,-10.000000,0.000083646050,300,10.000000,0.200029,0.000081,0.000000,0.200000,0.000000,0.000403,0.000000,0.000000,0.000000,30,0.000133,0.000000,0.113333,0.000000,0.001010,0.000000,0.333333,-0.333333
1478,informed,1038,0.0074,0.200000,0,1000,3,100,300,3000,30,1252,1,10,300.567050,0.042978,300.524072,0.000000,0.000000,300.524072,249.600000,50.924072,0.000000,0.419575,50.924072,249.600000,0.000000,0.001396,0.000000,10.000000,-10.000000,0.000083399837,300,10.000000,0.240551,0.000069,0.040523,0.200000,0.000000,0.000287,0.000000,0.000000,0.000000,30,0.000439,0.034212,0.166667,0.000000,0.003217,0.000000,0.333333,-0.333333
1479,random,1039,0.0074,0.200000,0,1000,3,100,300,3000,30,1513,1,10,300.958867,0.038867,300.920000,0.000000,0.000000,300.920000,300.920000,0.000000,0.000000,0.772646,0.000000,300.920000,0.000000,0.002568,0.000000,10.000000,-10.000000,0.000097329858,300,10.000000,0.200009,0.000470,0.000000,0.200000,0.000000,0.002349,0.000000,0.000000,0.000000,30,0.000571,0.000000,0.137333,0.000000,0.003360,0.000000,0.333333,-0.333333
1480,informed,1039,0.0074,0.200000,0,1000,3,100,300,3000,30,1289,1,10,301.000403,0.000011,301.000392,0.000000,0.000000,301.000392,250.820000,50.180392,0.000000,0.949600,50.180392,250.820000,0.000000,0.003155,0.000000,10.000000,-10.000000,0.000039373621,300,10.000000,0.240010,0.000735,0.040010,0.200000,0.000000,0.003060,0.000000,0.000000,0.000000,30,0.000729,0.004003,0.020000,0.000000,0.030376,0.000000,0.033333,-0.033333
1481,random,1040,0.0074,0.200000,0,1000,3,100,300,3000,30,1508,1,10,300.592386,0.052386,300.540000,0.000000,0.000000,300.540000,300.540000,0.000000,0.000000,0.412941,0.000000,300.540000,0.000000,0.001374,0.000000,10.000000,-10.000000,0.000084203989,300,10.000000,0.200019,0.000108,0.000000,0.200000,0.000000,0.000542,0.000000,0.000000,0.000000,30,0.000549,0.000000,0.158000,0.000000,0.003738,0.000000,0.333333,-0.333333
1482,informed,1040,0.0074,0.200000,0,1000,3,100,300,3000,30,1251,1,10,300.721379,0.042304,300.679075,0.000000,0.000000,300.679075,249.460000,51.219075,0.000000,0.567301,51.219075,249.460000,0.000000,0.001887,0.000000,10.000000,-10.000000,0.000089279264,300,10.000000,0.240952,0.000167,0.040922,0.200000,0.000000,0.000695,0.000000,0.000000,0.000000,30,0.000557,0.034546,0.168667,0.000000,0.003289,0.000000,0.333333,-0.333333
1483,random,1041,0.0074,0.200000,0,1000,3,100,300,3000,30,1504,1,10,300.456564,0.056564,300.400000,0.000000,0.000000,300.400000,300.400000,0.000000,0.000000,0.261267,0.000000,300.400000,0.000000,0.000870,0.000000,10.000000,-10.000000,0.000092184788,300,10.000000,0.200029,0.000037,0.000000,0.200000,0.000000,0.000187,0.000000,0.000000,0.000000,30,0.000186,0.000000,0.180000,0.000000,0.001649,0.000000,0.333333,-0.333333
1484,informed,1041,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.514572,0.044836,300.469735,0.000000,0.000000,300.469735,249.640000,50.829735,0.000000,0.370716,50.829735,249.640000,0.000000,0.001234,0.000000,10.000000,-10.000000,0.000079218658,300,10.000000,0.240459,0.000123,0.040430,0.200000,0.000000,0.000512,0.000000,0.000000,0.000000,30,0.000424,0.038373,0.188000,0.000000,0.001879,0.000000,0.333333,-0.333333
1485,random,1042,0.0074,0.200000,0,1000,3,100,300,3000,30,1526,1,10,300.882099,0.042099,300.840000,0.000000,0.000000,300.840000,300.840000,0.000000,0.000000,0.703539,0.000000,300.840000,0.000000,0.002339,0.000000,10.000000,-10.000000,0.000089368002,300,10.000000,0.200029,0.000108,0.000000,0.200000,0.000000,0.000542,0.000000,0.000000,0.000000,30,0.000362,0.000000,0.048000,0.000000,0.014321,0.000000,0.333333,-0.333333
1486,informed,1042,0.0074,0.200000,0,1000,3,100,300,3000,30,1251,1,10,300.633388,0.043808,300.589580,0.000000,0.000000,300.589580,249.520000,51.069580,0.000000,0.453021,51.069580,249.520000,0.000000,0.001507,0.000000,10.000000,-10.000000,0.000109075791,300,10.000000,0.240438,0.000068,0.040409,0.200000,0.000000,0.000282,0.000000,0.000000,0.000000,30,0.000505,0.035131,0.170667,0.000000,0.003194,0.000000,0.333333,-0.333333
1487,random,1043,0.0074,0.200000,0,1000,3,100,300,3000,30,1507,1,10,300.575392,0.055392,300.520000,0.000000,0.000000,300.520000,300.520000,0.000000,0.000000,0.371073,0.000000,300.520000,0.000000,0.001235,0.000000,10.000000,-10.000000,0.000098761527,300,10.000000,0.200029,0.000115,0.000000,0.200000,0.000000,0.000577,0.000000,0.000000,0.000000,30,0.000172,0.000000,0.164000,0.000000,0.001157,0.000000,0.333333,-0.333333
1488,informed,1043,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.674023,0.046011,300.628011,0.000000,0.000000,300.628011,249.260000,51.368011,0.000000,0.498098,51.368011,249.260000,0.000000,0.001657,0.000000,10.000000,-10.000000,0.000103933603,300,10.000000,0.240646,0.000062,0.040617,0.200000,0.000000,0.000260,0.000000,0.000000,0.000000,30,0.000632,0.035877,0.175333,0.000000,0.002860,0.000000,0.333333,-0.333333
1489,random,1044,0.0074,0.200000,0,1000,3,100,300,3000,30,1522,1,10,300.806458,0.046458,300.760000,0.000000,0.000000,300.760000,300.760000,0.000000,0.000000,0.608069,0.000000,300.760000,0.000000,0.002022,0.000000,10.000000,-10.000000,0.000099760551,300,10.000000,0.200029,0.000063,0.000000,0.200000,0.000000,0.000317,0.000000,0.000000,0.000000,30,0.000893,0.000000,0.072000,0.000000,0.039779,0.000000,0.333333,-0.333333
1490,informed,1044,0.0074,0.200000,0,1000,3,100,300,3000,30,1249,1,10,300.443310,0.044846,300.398464,0.000000,0.000000,300.398464,249.620000,50.778464,0.000000,0.322379,50.778464,249.620000,0.000000,0.001073,0.000000,10.000000,-10.000000,0.000060870846,300,10.000000,0.240286,0.000059,0.040257,0.200000,0.000000,0.000247,0.000000,0.000000,0.000000,30,0.000339,0.038377,0.187333,0.000000,0.001447,0.000000,0.333333,-0.333333
1491,random,1045,0.0074,0.200000,0,1000,3,100,300,3000,30,1507,1,10,300.615905,0.055905,300.560000,0.000000,0.000000,300.560000,300.560000,0.000000,0.000000,0.472896,0.000000,300.560000,0.000000,0.001573,0.000000,10.000000,-10.000000,0.000057764761,300,10.000000,0.200028,0.000295,0.000000,0.200000,0.000000,0.001476,0.000000,0.000000,0.000000,30,0.000809,0.000000,0.165333,0.000000,0.005573,0.000000,0.333333,-0.333333
1492,informed,1045,0.0074,0.200000,0,1000,3,100,300,3000,30,1276,1,10,300.966813,0.013898,300.952915,0.000000,0.000000,300.952915,250.460000,50.492915,0.000000,0.860789,50.492915,250.460000,0.000000,0.002860,0.000000,10.000000,-10.000000,0.000072143611,300,10.000000,0.240323,0.000336,0.040294,0.200000,0.000000,0.001400,0.000000,0.000000,0.000000,30,0.000740,0.007110,0.035333,0.000000,0.027990,0.000000,0.333333,-0.333333
1493,random,1046,0.0074,0.200000,0,1000,3,100,300,3000,30,1507,1,10,300.637032,0.057032,300.580000,0.000000,0.000000,300.580000,300.580000,0.000000,0.000000,0.458541,0.000000,300.580000,0.000000,0.001526,0.000000,10.000000,-10.000000,0.000080546540,300,10.000000,0.200029,0.000051,0.000000,0.200000,0.000000,0.000253,0.000000,0.000000,0.000000,30,0.000580,0.000000,0.166000,0.000000,0.004773,0.000000,0.333333,-0.333333
