runId,mode,seed,inflowRate,intelligenceCost,sensingNoise,maxAgents,lookDist,burnIn,measureTicks,maxTicks,tailTicks,survivedTicks,event,max_agentCount,sigmaProxyCumEnd,sigmaProxyDiffCumEnd,sigmaProxyActCumEnd,outflowPhysCum,outflowNumCum,outflowActCum,actHeatMaintCum,actHeatInfoCum,actHeatDivCum,totalUptakeCum,infoCostCum,maintenanceCostCum,divisionCostCum,efficiencyEnd,birthsCum,deathsCum,netCum,meanAbsEnergyResidual,measuredTicks,mean_agentCount_window,mean_sigmaProxyTotal_window,mean_uptake_window,mean_infoCost_window,mean_maintenance_window,mean_divisionCost_window,mean_efficiency_window,mean_births_window,mean_deaths_window,mean_net_window,tailTicksUsed,mean_uptake_tail,mean_infoCost_tail,mean_maintenance_tail,mean_divisionCost_tail,mean_efficiency_tail,mean_births_tail,mean_deaths_tail,mean_net_tail
365,random,1032,0.082,0.201000,0,1000,3,100,300,3000,30,1604,1,10,312.356797,7.316797,305.040000,0.000000,0.000000,305.040000,305.040000,0.000000,0.000000,4.923745,0.000000,305.040000,0.000000,0.016141,0.000000,10.000000,-10.000000,0.000072472870,300,10.000000,0.203582,0.001822,0.000000,0.200000,0.000000,0.009112,0.000000,0.000000,0.000000,30,0.000213,0.000000,0.020000,0.000000,0.010644,0.000000,0.033333,-0.033333
366,informed,1032,0.082,0.201000,0,1000,3,100,300,3000,30,1451,1,10,312.428735,1.676298,310.752437,0.000000,0.000000,310.752437,255.220000,55.532437,0.000000,10.653308,55.532437,255.220000,0.000000,0.034282,0.000000,10.000000,-10.000000,0.000068283562,300,10.000000,0.246860,0.002038,0.043225,0.200000,0.000000,0.008359,0.000000,0.000000,0.000000,30,0.016270,0.004112,0.020000,0.000000,0.674819,0.000000,0.033333,-0.033333
367,random,1033,0.082,0.201000,0,1000,3,100,300,3000,30,1655,1,10,314.352939,7.512939,306.840000,0.000000,0.000000,306.840000,306.840000,0.000000,0.000000,6.749900,0.000000,306.840000,0.000000,0.021998,0.000000,10.000000,-10.000000,0.000054446724,300,10.000000,0.203536,0.000596,0.000000,0.200000,0.000000,0.002978,0.000000,0.000000,0.000000,30,0.002838,0.000000,0.029333,0.000000,0.107639,0.000000,0.066667,-0.066667
368,informed,1033,0.082,0.201000,0,1000,3,100,300,3000,30,1570,1,10,313.813384,2.068941,311.744443,0.000000,0.000000,311.744443,255.800000,55.944443,0.000000,11.608006,55.944443,255.800000,0.000000,0.037236,0.000000,10.000000,-10.000000,0.000086862297,300,10.000000,0.247071,0.001107,0.043512,0.200000,0.000000,0.004485,0.000000,0.000000,0.000000,30,0.008247,0.004145,0.020000,0.000000,0.341578,0.000000,0.033333,-0.033333
369,random,1034,0.082,0.201000,0,1000,3,100,300,3000,30,1785,1,10,316.182389,4.942389,311.240000,0.000000,0.000000,311.240000,311.240000,0.000000,0.000000,11.094054,0.000000,311.240000,0.000000,0.035645,0.000000,10.000000,-10.000000,0.000081738861,300,10.000000,0.202964,0.007232,0.000000,0.200000,0.000000,0.036162,0.000000,0.000000,0.000000,30,0.000136,0.000000,0.020000,0.000000,0.006792,0.000000,0.033333,-0.033333
370,informed,1034,0.082,0.201000,0,1000,3,100,300,3000,30,1445,1,10,312.611207,1.128612,311.482596,0.000000,0.000000,311.482596,256.560000,54.922596,0.000000,11.375298,54.922596,256.560000,0.000000,0.036520,0.000000,10.000000,-10.000000,0.000074210181,300,10.000000,0.247577,0.006907,0.044310,0.200000,0.000000,0.028213,0.000000,0.000000,0.000000,30,0.008143,0.007057,0.034667,0.000000,0.214252,0.000000,0.066667,-0.066667
371,random,1035,0.082,0.201000,0,1000,3,100,300,3000,30,1818,1,10,312.657468,5.417468,307.240000,0.000000,0.000000,307.240000,307.240000,0.000000,0.000000,7.174864,0.000000,307.240000,0.000000,0.023353,0.000000,10.000000,-10.000000,0.000035836634,300,10.000000,0.203072,0.006328,0.000000,0.200000,0.000000,0.031639,0.000000,0.000000,0.000000,30,0.000231,0.000000,0.020000,0.000000,0.011528,0.000000,0.033333,-0.033333
372,informed,1035,0.082,0.201000,0,1000,3,100,300,3000,30,1465,1,10,312.868386,2.879773,309.988613,0.000000,0.000000,309.988613,254.060000,55.928613,0.000000,9.834628,55.928613,254.060000,0.000000,0.031726,0.000000,10.000000,-10.000000,0.000105054833,300,10.000000,0.246959,0.005660,0.043744,0.200000,0.000000,0.023114,0.000000,0.000000,0.000000,30,0.002741,0.004753,0.020000,0.000000,0.110721,0.000000,0.033333,-0.033333
373,random,1036,0.082,0.201000,0,1000,3,100,300,3000,30,1678,1,10,313.430149,7.950149,305.480000,0.000000,0.000000,305.480000,305.480000,0.000000,0.000000,5.348068,0.000000,305.480000,0.000000,0.017507,0.000000,10.000000,-10.000000,0.000078623291,300,10.000000,0.203517,0.000034,0.000000,0.200000,0.000000,0.000168,0.000000,0.000000,0.000000,30,0.006366,0.000000,0.020000,0.000000,0.318280,0.000000,0.033333,-0.033333
374,informed,1036,0.082,0.201000,0,1000,3,100,300,3000,30,1756,1,10,314.503440,1.210227,313.293213,0.000000,0.000000,313.293213,259.200000,54.093213,0.000000,13.179357,54.093213,259.200000,0.000000,0.042067,0.000000,10.000000,-10.000000,0.000064811013,300,10.000000,0.244540,0.005513,0.041354,0.200000,0.000000,0.022872,0.000000,0.000000,0.000000,30,0.008247,0.004043,0.020000,0.000000,0.343024,0.000000,0.033333,-0.033333
375,random,1037,0.082,0.201000,0,1000,3,100,300,3000,30,1634,1,10,314.431429,7.611429,306.820000,0.000000,0.000000,306.820000,306.820000,0.000000,0.000000,6.721842,0.000000,306.820000,0.000000,0.021908,0.000000,10.000000,-10.000000,0.000060075762,300,10.000000,0.203544,0.001138,0.000000,0.200000,0.000000,0.005692,0.000000,0.000000,0.000000,30,0.000906,0.000000,0.020000,0.000000,0.045307,0.000000,0.033333,-0.033333
376,informed,1037,0.082,0.201000,0,1000,3,100,300,3000,30,1757,1,10,315.132827,1.210952,313.921875,0.000000,0.000000,313.921875,258.980000,54.941875,0.000000,13.813485,54.941875,258.980000,0.000000,0.044003,0.000000,10.000000,-10.000000,0.000061662210,300,10.000000,0.247092,0.006374,0.043580,0.200000,0.000000,0.026141,0.000000,0.000000,0.000000,30,0.008158,0.004042,0.020000,0.000000,0.339319,0.000000,0.033333,-0.033333
377,random,1038,0.082,0.201000,0,1000,3,100,300,3000,30,1671,1,10,311.745241,6.345241,305.400000,0.000000,0.000000,305.400000,305.400000,0.000000,0.000000,5.285490,0.000000,305.400000,0.000000,0.017307,0.000000,10.000000,-10.000000,0.000068521082,300,10.000000,0.203544,0.000893,0.000000,0.200000,0.000000,0.004464,0.000000,0.000000,0.000000,30,0.000111,0.000000,0.020000,0.000000,0.005542,0.000000,0.033333,-0.033333
378,informed,1038,0.082,0.201000,0,1000,3,100,300,3000,30,1511,1,10,313.068319,1.642002,311.426317,0.000000,0.000000,311.426317,256.240000,55.186317,0.000000,11.285363,55.186317,256.240000,0.000000,0.036238,0.000000,10.000000,-10.000000,0.000093235444,300,10.000000,0.246992,0.003392,0.043336,0.200000,0.000000,0.013928,0.000000,0.000000,0.000000,30,0.008288,0.004046,0.020000,0.000000,0.344689,0.000000,0.033333,-0.033333
379,random,1039,0.082,0.201000,0,1000,3,100,300,3000,30,1654,1,10,314.523378,5.383378,309.140000,0.000000,0.000000,309.140000,309.140000,0.000000,0.000000,9.003705,0.000000,309.140000,0.000000,0.029125,0.000000,10.000000,-10.000000,0.000082377018,300,10.000000,0.201044,0.005206,0.000000,0.200000,0.000000,0.026032,0.000000,0.000000,0.000000,30,0.004152,0.000000,0.045333,0.000000,0.072991,0.000000,0.100000,-0.100000
380,informed,1039,0.082,0.201000,0,1000,3,100,300,3000,30,1879,1,10,315.361106,0.001789,315.359317,0.000000,0.000000,315.359317,262.440000,52.919317,0.000000,15.307264,52.919317,262.440000,0.000000,0.048539,0.000000,10.000000,-10.000000,0.000027688685,300,10.000000,0.240273,0.008160,0.040272,0.200000,0.000000,0.033961,0.000000,0.000000,0.000000,30,0.008114,0.004032,0.020000,0.000000,0.337614,0.000000,0.033333,-0.033333
381,random,1040,0.082,0.201000,0,1000,3,100,300,3000,30,1608,1,10,311.973707,7.013707,304.960000,0.000000,0.000000,304.960000,304.960000,0.000000,0.000000,4.840150,0.000000,304.960000,0.000000,0.015871,0.000000,10.000000,-10.000000,0.000074524872,300,10.000000,0.202392,0.001202,0.000000,0.200000,0.000000,0.006009,0.000000,0.000000,0.000000,30,0.001108,0.000000,0.020000,0.000000,0.055416,0.000000,0.033333,-0.033333
382,informed,1040,0.082,0.201000,0,1000,3,100,300,3000,30,1723,1,10,314.948245,1.101798,313.846448,0.000000,0.000000,313.846448,258.940000,54.906448,0.000000,13.732285,54.906448,258.940000,0.000000,0.043755,0.000000,10.000000,-10.000000,0.000066224990,300,10.000000,0.247982,0.007426,0.044772,0.200000,0.000000,0.030400,0.000000,0.000000,0.000000,30,0.008136,0.004059,0.020000,0.000000,0.338150,0.000000,0.033333,-0.033333
383,random,1041,0.082,0.201000,0,1000,3,100,300,3000,30,1550,1,10,310.294789,7.214789,303.080000,0.000000,0.000000,303.080000,303.080000,0.000000,0.000000,2.961411,0.000000,303.080000,0.000000,0.009771,0.000000,10.000000,-10.000000,0.000076502069,300,10.000000,0.203527,0.000415,0.000000,0.200000,0.000000,0.002077,0.000000,0.000000,0.000000,30,0.000872,0.000000,0.040000,0.000000,0.022667,0.000000,0.100000,-0.100000
384,informed,1041,0.082,0.201000,0,1000,3,100,300,3000,30,1570,1,10,314.302408,2.829991,311.472417,0.000000,0.000000,311.472417,256.100000,55.372417,0.000000,11.400364,55.372417,256.100000,0.000000,0.036602,0.000000,10.000000,-10.000000,0.000045880785,300,10.000000,0.246614,0.002434,0.043036,0.200000,0.000000,0.010005,0.000000,0.000000,0.000000,30,0.008307,0.004045,0.020000,0.000000,0.345457,0.000000,0.033333,-0.033333
385,random,1042,0.082,0.201000,0,1000,3,100,300,3000,30,1951,1,10,317.485030,6.485030,311.000000,0.000000,0.000000,311.000000,311.000000,0.000000,0.000000,10.875054,0.000000,311.000000,0.000000,0.034968,0.000000,10.000000,-10.000000,0.000064038244,300,10.000000,0.203561,0.001200,0.000000,0.200000,0.000000,0.006002,0.000000,0.000000,0.000000,30,0.003389,0.000000,0.020000,0.000000,0.169472,0.000000,0.033333,-0.033333
386,informed,1042,0.082,0.201000,0,1000,3,100,300,3000,30,1742,1,10,315.070260,1.379899,313.690361,0.000000,0.000000,313.690361,258.380000,55.310361,0.000000,13.569290,55.310361,258.380000,0.000000,0.043257,0.000000,10.000000,-10.000000,0.000069469872,300,10.000000,0.247980,0.003817,0.044283,0.200000,0.000000,0.015595,0.000000,0.000000,0.000000,30,0.008166,0.004038,0.020000,0.000000,0.339733,0.000000,0.033333,-0.033333
387,random,1043,0.082,0.201000,0,1000,3,100,300,3000,30,1585,1,10,311.571026,7.251026,304.320000,0.000000,0.000000,304.320000,304.320000,0.000000,0.000000,4.208582,0.000000,304.320000,0.000000,0.013829,0.000000,10.000000,-10.000000,0.000070290261,300,10.000000,0.203558,0.001279,0.000000,0.200000,0.000000,0.006395,0.000000,0.000000,0.000000,30,0.000334,0.000000,0.020000,0.000000,0.016695,0.000000,0.033333,-0.033333
388,informed,1043,0.082,0.201000,0,1000,3,100,300,3000,30,1555,1,10,313.576426,1.439400,312.137026,0.000000,0.000000,312.137026,256.840000,55.297026,0.000000,12.009115,55.297026,256.840000,0.000000,0.038474,0.000000,10.000000,-10.000000,0.000082215614,300,10.000000,0.248028,0.006083,0.044446,0.200000,0.000000,0.025016,0.000000,0.000000,0.000000,30,0.008270,0.004089,0.020000,0.000000,0.343397,0.000000,0.033333,-0.033333
389,random,1044,0.082,0.201000,0,1000,3,100,300,3000,30,1809,1,10,315.100038,7.040038,308.060000,0.000000,0.000000,308.060000,308.060000,0.000000,0.000000,7.966894,0.000000,308.060000,0.000000,0.025861,0.000000,10.000000,-10.000000,0.000051474268,300,10.000000,0.203534,0.000702,0.000000,0.200000,0.000000,0.003510,0.000000,0.000000,0.000000,30,0.004112,0.000000,0.020000,0.000000,0.205604,0.000000,0.033333,-0.033333
390,informed,1044,0.082,0.201000,0,1000,3,100,300,3000,30,1632,1,10,314.022532,1.949277,312.073255,0.000000,0.000000,312.073255,257.320000,54.753255,0.000000,11.956029,54.753255,257.320000,0.000000,0.038312,0.000000,10.000000,-10.000000,0.000071797569,300,10.000000,0.246556,0.002388,0.042905,0.200000,0.000000,0.009815,0.000000,0.000000,0.000000,30,0.008307,0.004097,0.020000,0.000000,0.344733,0.000000,0.033333,-0.033333
391,random,1045,0.082,0.201000,0,1000,3,100,300,3000,30,1629,1,10,314.796583,7.656583,307.140000,0.000000,0.000000,307.140000,307.140000,0.000000,0.000000,7.030744,0.000000,307.140000,0.000000,0.022891,0.000000,10.000000,-10.000000,0.000067067932,300,10.000000,0.203484,0.003271,0.000000,0.200000,0.000000,0.016354,0.000000,0.000000,0.000000,30,0.006228,0.000000,0.036000,0.000000,0.165932,0.000000,0.066667,-0.066667
392,informed,1045,0.082,0.201000,0,1000,3,100,300,3000,30,1496,1,10,312.210137,0.453111,311.757026,0.000000,0.000000,311.757026,258.500000,53.257026,0.000000,11.648372,53.257026,258.500000,0.000000,0.037364,0.000000,10.000000,-10.000000,0.000072585134,300,10.000000,0.242894,0.009073,0.041867,0.200000,0.000000,0.037512,0.000000,0.000000,0.000000,30,0.001009,0.004049,0.020000,0.000000,0.041957,0.000000,0.033333,-0.033333
393,random,1046,0.082,0.201000,0,1000,3,100,300,3000,30,1589,1,10,313.090155,7.510155,305.580000,0.000000,0.000000,305.580000,305.580000,0.000000,0.000000,5.487968,0.000000,305.580000,0.000000,0.017959,0.000000,10.000000,-10.000000,0.000057925842,300,10.000000,0.203530,0.000560,0.000000,0.200000,0.000000,0.002802,0.000000,0.000000,0.000000,30,0.001811,0.000000,0.028667,0.000000,0.060023,0.000000,0.100000,-0.100000
394,informed,1046,0.082,0.201000,0,1000,3,100,300,3000,30,1437,1,10,313.135108,2.164946,310.970162,0.000000,0.000000,310.970162,254.420000,56.550162,0.000000,10.845012,56.550162,254.420000,0.000000,0.034875,0.000000,10.000000,-10.000000,0.000087046050,300,10.000000,0.248944,0.001695,0.045343,0.200000,0.000000,0.006842,0.000000,0.000000,0.000000,30,0.008337,0.004085,0.020000,0.000000,0.346132,0.000000,0.033333,-0.033333
395,random,1047,0.082,0.201000,0,1000,3,100,300,3000,30,1519,1,10,308.676745,6.976745,301.700000,0.000000,0.000000,301.700000,301.700000,0.000000,0.000000,1.603788,0.000000,301.700000,0.000000,0.005316,0.000000,10.000000,-10.000000,0.000063342175,300,10.000000,0.203517,0.000033,0.000000,0.200000,0.000000,0.000167,0.000000,0.000000,0.000000,30,0.002050,0.000000,0.123333,0.000000,0.024285,0.000000,0.333333,-0.333333
396,informed,1047,0.082,0.201000,0,1000,3,100,300,3000,30,1437,1,10,311.997788,1.121461,310.876327,0.000000,0.000000,310.876327,256.080000,54.796327,0.000000,10.769714,54.796327,256.080000,0.000000,0.034643,0.000000,10.000000,-10.000000,0.000074150012,300,10.000000,0.247794,0.005786,0.044595,0.200000,0.000000,0.023752,0.000000,0.000000,0.000000,30,0.002838,0.005307,0.026000,0.000000,0.066162,0.000000,0.066667,-0.066667
397,random,1048,0.082,0.201000,0,1000,3,100,300,3000,30,1655,1,10,313.361767,6.241767,307.120000,0.000000,0.000000,307.120000,307.120000,0.000000,0.000000,6.994241,0.000000,307.120000,0.000000,0.022774,0.000000,10.000000,-10.000000,0.000075975683,300,10.000000,0.203528,0.000625,0.000000,0.200000,0.000000,0.003124,0.000000,0.000000,0.000000,30,0.004997,0.000000,0.037333,0.000000,0.125537,0.000000,0.066667,-0.066667
398,informed,1048,0.082,0.201000,0,1000,3,100,300,3000,30,1553,1,10,313.718201,1.895741,311.822461,0.000000,0.000000,311.822461,255.760000,56.062461,0.000000,11.718041,56.062461,255.760000,0.000000,0.037579,0.000000,10.000000,-10.000000,0.000067206982,300,10.000000,0.248291,0.002049,0.044676,0.200000,0.000000,0.008354,0.000000,0.000000,0.000000,30,0.008203,0.004040,0.020000,0.000000,0.341229,0.000000,0.033333,-0.033333
399,random,1049,0.082,0.201000,0,1000,3,100,300,3000,30,1825,1,10,313.159156,5.999156,307.160000,0.000000,0.000000,307.160000,307.160000,0.000000,0.000000,7.048156,0.000000,307.160000,0.000000,0.022946,0.000000,10.000000,-10.000000,0.000061280768,300,10.000000,0.202231,0.004581,0.000000,0.200000,0.000000,0.022904,0.000000,0.000000,0.000000,30,0.000220,0.000000,0.020000,0.000000,0.010994,0.000000,0.033333,-0.033333
400,informed,1049,0.082,0.201000,0,1000,3,100,300,3000,30,1659,1,10,314.583373,2.638280,311.945093,0.000000,0.000000,311.945093,256.760000,55.185093,0.000000,11.814796,55.185093,256.760000,0.000000,0.037875,0.000000,10.000000,-10.000000,0.000078506790,300,10.000000,0.246316,0.003037,0.042671,0.200000,0.000000,0.012500,0.000000,0.000000,0.000000,30,0.008564,0.004141,0.020000,0.000000,0.354766,0.000000,0.033333,-0.033333
401,random,1000,0.084,0.200000,0,1000,3,100,300,3000,30,1706,1,10,313.239498,8.139498,305.100000,0.000000,0.000000,305.100000,305.100000,0.000000,0.000000,4.983474,0.000000,305.100000,0.000000,0.016334,0.000000,10.000000,-10.000000,0.000068308455,300,10.000000,0.203695,0.000310,0.000000,0.200000,0.000000,0.001552,0.000000,0.000000,0.000000,30,0.001154,0.000000,0.020000,0.000000,0.057697,0.000000,0.033333,-0.033333
402,informed,1000,0.084,0.200000,0,1000,3,100,300,3000,30,1562,1,10,314.284325,2.039092,312.245233,0.000000,0.000000,312.245233,256.020000,56.225233,0.000000,12.091891,56.225233,256.020000,0.000000,0.038726,0.000000,10.000000,-10.000000,0.000098123168,300,10.000000,0.250152,0.003703,0.046294,0.200000,0.000000,0.014909,0.000000,0.000000,0.000000,30,0.008455,0.004031,0.020000,0.000000,0.351851,0.000000,0.033333,-0.033333
403,random,1001,0.084,0.200000,0,1000,3,100,300,3000,30,1635,1,10,312.892532,6.752532,306.140000,0.000000,0.000000,306.140000,306.140000,0.000000,0.000000,6.033157,0.000000,306.140000,0.000000,0.019707,0.000000,10.000000,-10.000000,0.000065343306,300,10.000000,0.202265,0.004846,0.000000,0.200000,0.000000,0.024232,0.000000,0.000000,0.000000,30,0.001391,0.000000,0.030667,0.000000,0.040082,0.000000,0.066667,-0.066667
404,informed,1001,0.084,0.200000,0,1000,3,100,300,3000,30,1706,1,10,314.783079,1.092738,313.690342,0.000000,0.000000,313.690342,259.560000,54.130342,0.000000,13.579387,54.130342,259.560000,0.000000,0.043289,0.000000,10.000000,-10.000000,0.000065006986,300,10.000000,0.244732,0.007665,0.042026,0.200000,0.000000,0.031639,0.000000,0.000000,0.000000,30,0.008569,0.004036,0.020000,0.000000,0.356505,0.000000,0.033333,-0.033333
405,random,1002,0.084,0.200000,0,1000,3,100,300,3000,30,1589,1,10,312.819462,7.199462,305.620000,0.000000,0.000000,305.620000,305.620000,0.000000,0.000000,5.531400,0.000000,305.620000,0.000000,0.018099,0.000000,10.000000,-10.000000,0.000055761497,300,10.000000,0.203631,0.003833,0.000000,0.200000,0.000000,0.019167,0.000000,0.000000,0.000000,30,0.000188,0.000000,0.029333,0.000000,0.005534,0.000000,0.066667,-0.066667
406,informed,1002,0.084,0.200000,0,1000,3,100,300,3000,30,1734,1,10,315.197686,0.982885,314.214801,0.000000,0.000000,314.214801,260.100000,54.114801,0.000000,14.127221,54.114801,260.100000,0.000000,0.044960,0.000000,10.000000,-10.000000,0.000050483814,300,10.000000,0.245303,0.008058,0.042493,0.200000,0.000000,0.033194,0.000000,0.000000,0.000000,30,0.008341,0.004049,0.020000,0.000000,0.346833,0.000000,0.033333,-0.033333
407,random,1003,0.084,0.200000,0,1000,3,100,300,3000,30,1521,1,10,309.014923,7.334923,301.680000,0.000000,0.000000,301.680000,301.680000,0.000000,0.000000,1.551198,0.000000,301.680000,0.000000,0.005142,0.000000,10.000000,-10.000000,0.000084676657,300,10.000000,0.203692,0.000103,0.000000,0.200000,0.000000,0.000515,0.000000,0.000000,0.000000,30,0.003036,0.000000,0.109333,0.000000,0.051837,0.000000,0.333333,-0.333333
408,informed,1003,0.084,0.200000,0,1000,3,100,300,3000,30,1693,1,10,314.545719,1.951742,312.593977,0.000000,0.000000,312.593977,256.640000,55.953977,0.000000,12.463730,55.953977,256.640000,0.000000,0.039872,0.000000,10.000000,-10.000000,0.000076906570,300,10.000000,0.246858,0.001237,0.043154,0.200000,0.000000,0.005057,0.000000,0.000000,0.000000,30,0.008563,0.004058,0.020000,0.000000,0.355919,0.000000,0.033333,-0.033333
409,random,1004,0.084,0.200000,0,1000,3,100,300,3000,30,1646,1,10,310.903277,6.043277,304.860000,0.000000,0.000000,304.860000,304.860000,0.000000,0.000000,4.748326,0.000000,304.860000,0.000000,0.015575,0.000000,10.000000,-10.000000,0.000067837569,300,10.000000,0.201644,0.007032,0.000000,0.200000,0.000000,0.035162,0.000000,0.000000,0.000000,30,0.000053,0.000000,0.020000,0.000000,0.002666,0.000000,0.033333,-0.033333
410,informed,1004,0.084,0.200000,0,1000,3,100,300,3000,30,1628,1,10,314.350137,1.411701,312.938436,0.000000,0.000000,312.938436,258.220000,54.718436,0.000000,12.804330,54.718436,258.220000,0.000000,0.040916,0.000000,10.000000,-10.000000,0.000082333865,300,10.000000,0.246794,0.006131,0.043439,0.200000,0.000000,0.025049,0.000000,0.000000,0.000000,30,0.008550,0.004050,0.020000,0.000000,0.355506,0.000000,0.033333,-0.033333
411,random,1005,0.084,0.200000,0,1000,3,100,300,3000,30,1652,1,10,313.716143,7.376143,306.340000,0.000000,0.000000,306.340000,306.340000,0.000000,0.000000,6.227611,0.000000,306.340000,0.000000,0.020329,0.000000,10.000000,-10.000000,0.000068031485,300,10.000000,0.202655,0.002368,0.000000,0.200000,0.000000,0.011841,0.000000,0.000000,0.000000,30,0.009597,0.000000,0.020000,0.000000,0.479832,0.000000,0.033333,-0.033333
412,informed,1005,0.084,0.200000,0,1000,3,100,300,3000,30,1898,1,10,315.929075,0.060851,315.868224,0.000000,0.000000,315.868224,262.800000,53.068224,0.000000,15.777802,53.068224,262.800000,0.000000,0.049951,0.000000,10.000000,-10.000000,0.000047616419,300,10.000000,0.240537,0.008544,0.040533,0.200000,0.000000,0.035521,0.000000,0.000000,0.000000,30,0.008317,0.004011,0.020000,0.000000,0.346398,0.000000,0.033333,-0.033333
413,random,1006,0.084,0.200000,0,1000,3,100,300,3000,30,1733,1,10,315.592761,8.332761,307.260000,0.000000,0.000000,307.260000,307.260000,0.000000,0.000000,7.144550,0.000000,307.260000,0.000000,0.023252,0.000000,10.000000,-10.000000,0.000066626080,300,10.000000,0.203692,0.000145,0.000000,0.200000,0.000000,0.000723,0.000000,0.000000,0.000000,30,0.002897,0.000000,0.020000,0.000000,0.144868,0.000000,0.033333,-0.033333
414,informed,1006,0.084,0.200000,0,1000,3,100,300,3000,30,1676,1,10,314.733421,2.196326,312.537095,0.000000,0.000000,312.537095,256.080000,56.457095,0.000000,12.422132,56.457095,256.080000,0.000000,0.039746,0.000000,10.000000,-10.000000,0.000068569935,300,10.000000,0.246189,0.000922,0.042467,0.200000,0.000000,0.003791,0.000000,0.000000,0.000000,30,0.008016,0.004064,0.020000,0.000000,0.333000,0.000000,0.033333,-0.033333
415,random,1007,0.084,0.200000,0,1000,3,100,300,3000,30,1578,1,10,310.262606,7.742606,302.520000,0.000000,0.000000,302.520000,302.520000,0.000000,0.000000,2.396984,0.000000,302.520000,0.000000,0.007923,0.000000,10.000000,-10.000000,0.000077956920,300,10.000000,0.203691,0.000088,0.000000,0.200000,0.000000,0.000438,0.000000,0.000000,0.000000,30,0.000235,0.000000,0.020000,0.000000,0.011743,0.000000,0.033333,-0.033333
416,informed,1007,0.084,0.200000,0,1000,3,100,300,3000,30,1448,1,10,313.071631,2.673901,310.397730,0.000000,0.000000,310.397730,254.020000,56.377730,0.000000,10.257357,56.377730,254.020000,0.000000,0.033046,0.000000,10.000000,-10.000000,0.000096901925,300,10.000000,0.245775,0.000071,0.042084,0.200000,0.000000,0.000291,0.000000,0.000000,0.000000,30,0.008611,0.004117,0.020000,0.000000,0.357075,0.000000,0.033333,-0.033333
417,random,1008,0.084,0.200000,0,1000,3,100,300,3000,30,1821,1,10,315.295602,4.915602,310.380000,0.000000,0.000000,310.380000,310.380000,0.000000,0.000000,10.297590,0.000000,310.380000,0.000000,0.033177,0.000000,10.000000,-10.000000,0.000045253361,300,10.000000,0.202129,0.007525,0.000000,0.200000,0.000000,0.037626,0.000000,0.000000,0.000000,30,0.000278,0.000000,0.020000,0.000000,0.013912,0.000000,0.033333,-0.033333
418,informed,1008,0.084,0.200000,0,1000,3,100,300,3000,30,1747,1,10,315.894496,1.592280,314.302216,0.000000,0.000000,314.302216,259.340000,54.962216,0.000000,14.182579,54.962216,259.340000,0.000000,0.045124,0.000000,10.000000,-10.000000,0.000068451610,300,10.000000,0.248113,0.005133,0.044154,0.200000,0.000000,0.020748,0.000000,0.000000,0.000000,30,0.008342,0.004050,0.020000,0.000000,0.346874,0.000000,0.033333,-0.033333
419,random,1009,0.084,0.200000,0,1000,3,100,300,3000,30,1675,1,10,314.804766,7.844766,306.960000,0.000000,0.000000,306.960000,306.960000,0.000000,0.000000,6.863630,0.000000,306.960000,0.000000,0.022360,0.000000,10.000000,-10.000000,0.000057542717,300,10.000000,0.203795,0.002217,0.000000,0.200000,0.000000,0.011083,0.000000,0.000000,0.000000,30,0.001746,0.000000,0.020000,0.000000,0.087284,0.000000,0.033333,-0.033333
420,informed,1009,0.084,0.200000,0,1000,3,100,300,3000,30,1403,1,10,313.094826,2.510516,310.584310,0.000000,0.000000,310.584310,255.140000,55.444310,0.000000,10.488813,55.444310,255.140000,0.000000,0.033771,0.000000,10.000000,-10.000000,0.000068033624,300,10.000000,0.247522,0.003730,0.043594,0.200000,0.000000,0.015288,0.000000,0.000000,0.000000,30,0.001329,0.004061,0.020000,0.000000,0.055242,0.000000,0.033333,-0.033333
421,random,1010,0.084,0.200000,0,1000,3,100,300,3000,30,1595,1,10,311.911169,7.871169,304.040000,0.000000,0.000000,304.040000,304.040000,0.000000,0.000000,3.928038,0.000000,304.040000,0.000000,0.012919,0.000000,10.000000,-10.000000,0.000070195820,300,10.000000,0.203698,0.001012,0.000000,0.200000,0.000000,0.005060,0.000000,0.000000,0.000000,30,0.008992,0.000000,0.020000,0.000000,0.449616,0.000000,0.033333,-0.033333
422,informed,1010,0.084,0.200000,0,1000,3,100,300,3000,30,1791,1,10,315.598318,1.144072,314.454246,0.000000,0.000000,314.454246,259.760000,54.694246,0.000000,14.336285,54.694246,259.760000,0.000000,0.045591,0.000000,10.000000,-10.000000,0.000065833048,300,10.000000,0.245930,0.007090,0.042922,0.200000,0.000000,0.029150,0.000000,0.000000,0.000000,30,0.008473,0.004044,0.020000,0.000000,0.352400,0.000000,0.033333,-0.033333
423,random,1011,0.084,0.200000,0,1000,3,100,300,3000,30,1527,1,10,309.827882,7.387882,302.440000,0.000000,0.000000,302.440000,302.440000,0.000000,0.000000,2.346015,0.000000,302.440000,0.000000,0.007757,0.000000,10.000000,-10.000000,0.000061553497,300,10.000000,0.203695,0.000273,0.000000,0.200000,0.000000,0.001363,0.000000,0.000000,0.000000,30,0.001360,0.000000,0.094667,0.000000,0.013396,0.000000,0.333333,-0.333333
