time,event,group,inflowRate,intelligenceCost,sensingNoise,seed,maxAgents,lookDist
1681,1,0,0.095,0.200000,0,1048,1000,3
1654,1,1,0.095,0.200000,0,1048,1000,3
1878,1,0,0.095,0.200000,0,1049,1000,3
1761,1,1,0.095,0.200000,0,1049,1000,3
1735,1,0,0.095,0.201000,0,1000,1000,3
1662,1,1,0.095,0.201000,0,1000,1000,3
1651,1,0,0.095,0.201000,0,1001,1000,3
1816,1,1,0.095,0.201000,0,1001,1000,3
1601,1,0,0.095,0.201000,0,1002,1000,3
1847,1,1,0.095,0.201000,0,1002,1000,3
1524,1,0,0.095,0.201000,0,1003,1000,3
1814,1,1,0.095,0.201000,0,1003,1000,3
1665,1,0,0.095,0.201000,0,1004,1000,3
1704,1,1,0.095,0.201000,0,1004,1000,3
1643,1,0,0.095,0.201000,0,1005,1000,3
2035,1,1,0.095,0.201000,0,1005,1000,3
1785,1,0,0.095,0.201000,0,1006,1000,3
1789,1,1,0.095,0.201000,0,1006,1000,3
1590,1,0,0.095,0.201000,0,1007,1000,3
1523,1,1,0.095,0.201000,0,1007,1000,3
1876,1,0,0.095,0.201000,0,1008,1000,3
1863,1,1,0.095,0.201000,0,1008,1000,3
1706,1,0,0.095,0.201000,0,1009,1000,3
1434,1,1,0.095,0.201000,0,1009,1000,3
1621,1,0,0.095,0.201000,0,1010,1000,3
1910,1,1,0.095,0.201000,0,1010,1000,3
1530,1,0,0.095,0.201000,0,1011,1000,3
1871,1,1,0.095,0.201000,0,1011,1000,3
1656,1,0,0.095,0.201000,0,1012,1000,3
1572,1,1,0.095,0.201000,0,1012,1000,3
1641,1,0,0.095,0.201000,0,1013,1000,3
1876,1,1,0.095,0.201000,0,1013,1000,3
1770,1,0,0.095,0.201000,0,1014,1000,3
1742,1,1,0.095,0.201000,0,1014,1000,3
1624,1,0,0.095,0.201000,0,1015,1000,3
1834,1,1,0.095,0.201000,0,1015,1000,3
1621,1,0,0.095,0.201000,0,1016,1000,3
1897,1,1,0.095,0.201000,0,1016,1000,3
1664,1,0,0.095,0.201000,0,1017,1000,3
1652,1,1,0.095,0.201000,0,1017,1000,3
1918,1,0,0.095,0.201000,0,1018,1000,3
1375,1,1,0.095,0.201000,0,1018,1000,3
1624,1,0,0.095,0.201000,0,1019,1000,3
1911,1,1,0.095,0.201000,0,1019,1000,3
1703,1,0,0.095,0.201000,0,1020,1000,3
1901,1,1,0.095,0.201000,0,1020,1000,3
1678,1,0,0.095,0.201000,0,1021,1000,3
1542,1,1,0.095,0.201000,0,1021,1000,3
1801,1,0,0.095,0.201000,0,1022,1000,3
1667,1,1,0.095,0.201000,0,1022,1000,3
1559,1,0,0.095,0.201000,0,1023,1000,3
1900,1,1,0.095,0.201000,0,1023,1000,3
1588,1,0,0.095,0.201000,0,1024,1000,3
1913,1,1,0.095,0.201000,0,1024,1000,3
1815,1,0,0.095,0.201000,0,1025,1000,3
1514,1,1,0.095,0.201000,0,1025,1000,3
1852,1,0,0.095,0.201000,0,1026,1000,3
1620,1,1,0.095,0.201000,0,1026,1000,3
1808,1,0,0.095,0.201000,0,1027,1000,3
1518,1,1,0.095,0.201000,0,1027,1000,3
1574,1,0,0.095,0.201000,0,1028,1000,3
1514,1,1,0.095,0.201000,0,1028,1000,3
1605,1,0,0.095,0.201000,0,1029,1000,3
1639,1,1,0.095,0.201000,0,1029,1000,3
1624,1,0,0.095,0.201000,0,1030,1000,3
1541,1,1,0.095,0.201000,0,1030,1000,3
1749,1,0,0.095,0.201000,0,1031,1000,3
2051,1,1,0.095,0.201000,0,1031,1000,3
1623,1,0,0.095,0.201000,0,1032,1000,3
1529,1,1,0.095,0.201000,0,1032,1000,3
1705,1,0,0.095,0.201000,0,1033,1000,3
1690,1,1,0.095,0.201000,0,1033,1000,3
1833,1,0,0.095,0.201000,0,1034,1000,3
1554,1,1,0.095,0.201000,0,1034,1000,3
1877,1,0,0.095,0.201000,0,1035,1000,3
1485,1,1,0.095,0.201000,0,1035,1000,3
1712,1,0,0.095,0.201000,0,1036,1000,3
1907,1,1,0.095,0.201000,0,1036,1000,3
1660,1,0,0.095,0.201000,0,1037,1000,3
1905,1,1,0.095,0.201000,0,1037,1000,3
1699,1,0,0.095,0.201000,0,1038,1000,3
1618,1,1,0.095,0.201000,0,1038,1000,3
1681,1,0,0.095,0.201000,0,1039,1000,3
2043,1,1,0.095,0.201000,0,1039,1000,3
1626,1,0,0.095,0.201000,0,1040,1000,3
1854,1,1,0.095,0.201000,0,1040,1000,3
1557,1,0,0.095,0.201000,0,1041,1000,3
1539,1,1,0.095,0.201000,0,1041,1000,3
2030,1,0,0.095,0.201000,0,1042,1000,3
1885,1,1,0.095,0.201000,0,1042,1000,3
1600,1,0,0.095,0.201000,0,1043,1000,3
1590,1,1,0.095,0.201000,0,1043,1000,3
1861,1,0,0.095,0.201000,0,1044,1000,3
1609,1,1,0.095,0.201000,0,1044,1000,3
1621,1,0,0.095,0.201000,0,1045,1000,3
1595,1,1,0.095,0.201000,0,1045,1000,3
1604,1,0,0.095,0.201000,0,1046,1000,3
1480,1,1,0.095,0.201000,0,1046,1000,3
1522,1,0,0.095,0.201000,0,1047,1000,3
1466,1,1,0.095,0.201000,0,1047,1000,3
1681,1,0,0.095,0.201000,0,1048,1000,3
1652,1,1,0.095,0.201000,0,1048,1000,3
1878,1,0,0.095,0.201000,0,1049,1000,3
1759,1,1,0.095,0.201000,0,1049,1000,3
1766,1,0,0.1,0.200000,0,1000,1000,3
1717,1,1,0.1,0.200000,0,1000,1000,3
1660,1,0,0.1,0.200000,0,1001,1000,3
1877,1,1,0.1,0.200000,0,1001,1000,3
1607,1,0,0.1,0.200000,0,1002,1000,3
1910,1,1,0.1,0.200000,0,1002,1000,3
1526,1,0,0.1,0.200000,0,1003,1000,3
1876,1,1,0.1,0.200000,0,1003,1000,3
1674,1,0,0.1,0.200000,0,1004,1000,3
1737,1,1,0.1,0.200000,0,1004,1000,3
1651,1,0,0.1,0.200000,0,1005,1000,3
2108,1,1,0.1,0.200000,0,1005,1000,3
1803,1,0,0.1,0.200000,0,1006,1000,3
1850,1,1,0.1,0.200000,0,1006,1000,3
1594,1,0,0.1,0.200000,0,1007,1000,3
1567,1,1,0.1,0.200000,0,1007,1000,3
1892,1,0,0.1,0.200000,0,1008,1000,3
1926,1,1,0.1,0.200000,0,1008,1000,3
1711,1,0,0.1,0.200000,0,1009,1000,3
1450,1,1,0.1,0.200000,0,1009,1000,3
1597,1,0,0.1,0.200000,0,1010,1000,3
1974,1,1,0.1,0.200000,0,1010,1000,3
1532,1,0,0.1,0.200000,0,1011,1000,3
1934,1,1,0.1,0.200000,0,1011,1000,3
1681,1,0,0.1,0.200000,0,1012,1000,3
1615,1,1,0.1,0.200000,0,1012,1000,3
1649,1,0,0.1,0.200000,0,1013,1000,3
1941,1,1,0.1,0.200000,0,1013,1000,3
1784,1,0,0.1,0.200000,0,1014,1000,3
1799,1,1,0.1,0.200000,0,1014,1000,3
1630,1,0,0.1,0.200000,0,1015,1000,3
1900,1,1,0.1,0.200000,0,1015,1000,3
1632,1,0,0.1,0.200000,0,1016,1000,3
1964,1,1,0.1,0.200000,0,1016,1000,3
1674,1,0,0.1,0.200000,0,1017,1000,3
1679,1,1,0.1,0.200000,0,1017,1000,3
2006,1,0,0.1,0.200000,0,1018,1000,3
1386,1,1,0.1,0.200000,0,1018,1000,3
1624,1,0,0.1,0.200000,0,1019,1000,3
1978,1,1,0.1,0.200000,0,1019,1000,3
1713,1,0,0.1,0.200000,0,1020,1000,3
1949,1,1,0.1,0.200000,0,1020,1000,3
1672,1,0,0.1,0.200000,0,1021,1000,3
1544,1,1,0.1,0.200000,0,1021,1000,3
1943,1,0,0.1,0.200000,0,1022,1000,3
1717,1,1,0.1,0.200000,0,1022,1000,3
1562,1,0,0.1,0.200000,0,1023,1000,3
1967,1,1,0.1,0.200000,0,1023,1000,3
1778,1,0,0.1,0.200000,0,1024,1000,3
1973,1,1,0.1,0.200000,0,1024,1000,3
1857,1,0,0.1,0.200000,0,1025,1000,3
1532,1,1,0.1,0.200000,0,1025,1000,3
1977,1,0,0.1,0.200000,0,1026,1000,3
1670,1,1,0.1,0.200000,0,1026,1000,3
1816,1,0,0.1,0.200000,0,1027,1000,3
1529,1,1,0.1,0.200000,0,1027,1000,3
1582,1,0,0.1,0.200000,0,1028,1000,3
1566,1,1,0.1,0.200000,0,1028,1000,3
1616,1,0,0.1,0.200000,0,1029,1000,3
1684,1,1,0.1,0.200000,0,1029,1000,3
1631,1,0,0.1,0.200000,0,1030,1000,3
1579,1,1,0.1,0.200000,0,1030,1000,3
1763,1,0,0.1,0.200000,0,1031,1000,3
2126,1,1,0.1,0.200000,0,1031,1000,3
1628,1,0,0.1,0.200000,0,1032,1000,3
1575,1,1,0.1,0.200000,0,1032,1000,3
1730,1,0,0.1,0.200000,0,1033,1000,3
1745,1,1,0.1,0.200000,0,1033,1000,3
1857,1,0,0.1,0.200000,0,1034,1000,3
1609,1,1,0.1,0.200000,0,1034,1000,3
1898,1,0,0.1,0.200000,0,1035,1000,3
1503,1,1,0.1,0.200000,0,1035,1000,3
1726,1,0,0.1,0.200000,0,1036,1000,3
1974,1,1,0.1,0.200000,0,1036,1000,3
1677,1,0,0.1,0.200000,0,1037,1000,3
1972,1,1,0.1,0.200000,0,1037,1000,3
1710,1,0,0.1,0.200000,0,1038,1000,3
1651,1,1,0.1,0.200000,0,1038,1000,3
1691,1,0,0.1,0.200000,0,1039,1000,3
2117,1,1,0.1,0.200000,0,1039,1000,3
1632,1,0,0.1,0.200000,0,1040,1000,3
1915,1,1,0.1,0.200000,0,1040,1000,3
1560,1,0,0.1,0.200000,0,1041,1000,3
1517,1,1,0.1,0.200000,0,1041,1000,3
2018,1,0,0.1,0.200000,0,1042,1000,3
1950,1,1,0.1,0.200000,0,1042,1000,3
1606,1,0,0.1,0.200000,0,1043,1000,3
1547,1,1,0.1,0.200000,0,1043,1000,3
2050,1,0,0.1,0.200000,0,1044,1000,3
1553,1,1,0.1,0.200000,0,1044,1000,3
1629,1,0,0.1,0.200000,0,1045,1000,3
1651,1,1,0.1,0.200000,0,1045,1000,3
1638,1,0,0.1,0.200000,0,1046,1000,3
1548,1,1,0.1,0.200000,0,1046,1000,3
1523,1,0,0.1,0.200000,0,1047,1000,3
1489,1,1,0.1,0.200000,0,1047,1000,3
1698,1,0,0.1,0.200000,0,1048,1000,3
1703,1,1,0.1,0.200000,0,1048,1000,3
1897,1,0,0.1,0.200000,0,1049,1000,3
1805,1,1,0.1,0.200000,0,1049,1000,3
1766,1,0,0.1,0.201000,0,1000,1000,3
1714,1,1,0.1,0.201000,0,1000,1000,3
1660,1,0,0.1,0.201000,0,1001,1000,3
1874,1,1,0.1,0.201000,0,1001,1000,3
1607,1,0,0.1,0.201000,0,1002,1000,3
1907,1,1,0.1,0.201000,0,1002,1000,3
1526,1,0,0.1,0.201000,0,1003,1000,3
1873,1,1,0.1,0.201000,0,1003,1000,3
1674,1,0,0.1,0.201000,0,1004,1000,3
1737,1,1,0.1,0.201000,0,1004,1000,3
1651,1,0,0.1,0.201000,0,1005,1000,3
2105,1,1,0.1,0.201000,0,1005,1000,3
1803,1,0,0.1,0.201000,0,1006,1000,3
1846,1,1,0.1,0.201000,0,1006,1000,3
1594,1,0,0.1,0.201000,0,1007,1000,3
1565,1,1,0.1,0.201000,0,1007,1000,3
1892,1,0,0.1,0.201000,0,1008,1000,3
1923,1,1,0.1,0.201000,0,1008,1000,3
1711,1,0,0.1,0.201000,0,1009,1000,3
1448,1,1,0.1,0.201000,0,1009,1000,3
1597,1,0,0.1,0.201000,0,1010,1000,3
1971,1,1,0.1,0.201000,0,1010,1000,3
1532,1,0,0.1,0.201000,0,1011,1000,3
1931,1,1,0.1,0.201000,0,1011,1000,3
1681,1,0,0.1,0.201000,0,1012,1000,3
1613,1,1,0.1,0.201000,0,1012,1000,3
1649,1,0,0.1,0.201000,0,1013,1000,3
1938,1,1,0.1,0.201000,0,1013,1000,3
1784,1,0,0.1,0.201000,0,1014,1000,3
1796,1,1,0.1,0.201000,0,1014,1000,3
1630,1,0,0.1,0.201000,0,1015,1000,3
1897,1,1,0.1,0.201000,0,1015,1000,3
1632,1,0,0.1,0.201000,0,1016,1000,3
1961,1,1,0.1,0.201000,0,1016,1000,3
1674,1,0,0.1,0.201000,0,1017,1000,3
1676,1,1,0.1,0.201000,0,1017,1000,3
2006,1,0,0.1,0.201000,0,1018,1000,3
1385,1,1,0.1,0.201000,0,1018,1000,3
1624,1,0,0.1,0.201000,0,1019,1000,3
1975,1,1,0.1,0.201000,0,1019,1000,3
1713,1,0,0.1,0.201000,0,1020,1000,3
1947,1,1,0.1,0.201000,0,1020,1000,3
1672,1,0,0.1,0.201000,0,1021,1000,3
1542,1,1,0.1,0.201000,0,1021,1000,3
1943,1,0,0.1,0.201000,0,1022,1000,3
1714,1,1,0.1,0.201000,0,1022,1000,3
1562,1,0,0.1,0.201000,0,1023,1000,3
1964,1,1,0.1,0.201000,0,1023,1000,3
1778,1,0,0.1,0.201000,0,1024,1000,3
1970,1,1,0.1,0.201000,0,1024,1000,3
1857,1,0,0.1,0.201000,0,1025,1000,3
1529,1,1,0.1,0.201000,0,1025,1000,3
1977,1,0,0.1,0.201000,0,1026,1000,3
1668,1,1,0.1,0.201000,0,1026,1000,3
1816,1,0,0.1,0.201000,0,1027,1000,3
1527,1,1,0.1,0.201000,0,1027,1000,3
1582,1,0,0.1,0.201000,0,1028,1000,3
1564,1,1,0.1,0.201000,0,1028,1000,3
1616,1,0,0.1,0.201000,0,1029,1000,3
1681,1,1,0.1,0.201000,0,1029,1000,3
1631,1,0,0.1,0.201000,0,1030,1000,3
1579,1,1,0.1,0.201000,0,1030,1000,3
1763,1,0,0.1,0.201000,0,1031,1000,3
2123,1,1,0.1,0.201000,0,1031,1000,3
1628,1,0,0.1,0.201000,0,1032,1000,3
1572,1,1,0.1,0.201000,0,1032,1000,3
1730,1,0,0.1,0.201000,0,1033,1000,3
1742,1,1,0.1,0.201000,0,1033,1000,3
1857,1,0,0.1,0.201000,0,1034,1000,3
1607,1,1,0.1,0.201000,0,1034,1000,3
1898,1,0,0.1,0.201000,0,1035,1000,3
1501,1,1,0.1,0.201000,0,1035,1000,3
1726,1,0,0.1,0.201000,0,1036,1000,3
1971,1,1,0.1,0.201000,0,1036,1000,3
1677,1,0,0.1,0.201000,0,1037,1000,3
1969,1,1,0.1,0.201000,0,1037,1000,3
1710,1,0,0.1,0.201000,0,1038,1000,3
1650,1,1,0.1,0.201000,0,1038,1000,3
1691,1,0,0.1,0.201000,0,1039,1000,3
2114,1,1,0.1,0.201000,0,1039,1000,3
1632,1,0,0.1,0.201000,0,1040,1000,3
1912,1,1,0.1,0.201000,0,1040,1000,3
1560,1,0,0.1,0.201000,0,1041,1000,3
1515,1,1,0.1,0.201000,0,1041,1000,3
2018,1,0,0.1,0.201000,0,1042,1000,3
1947,1,1,0.1,0.201000,0,1042,1000,3
1606,1,0,0.1,0.201000,0,1043,1000,3
1546,1,1,0.1,0.201000,0,1043,1000,3
2050,1,0,0.1,0.201000,0,1044,1000,3
1552,1,1,0.1,0.201000,0,1044,1000,3
1629,1,0,0.1,0.201000,0,1045,1000,3
1649,1,1,0.1,0.201000,0,1045,1000,3
1638,1,0,0.1,0.201000,0,1046,1000,3
1545,1,1,0.1,0.201000,0,1046,1000,3
1523,1,0,0.1,0.201000,0,1047,1000,3
1487,1,1,0.1,0.201000,0,1047,1000,3
1698,1,0,0.1,0.201000,0,1048,1000,3
1700,1,1,0.1,0.201000,0,1048,1000,3
1897,1,0,0.1,0.201000,0,1049,1000,3
1803,1,1,0.1,0.201000,0,1049,1000,3
1768,1,0,0.10500000000000001,0.200000,0,1000,1000,3
1768,1,1,0.10500000000000001,0.200000,0,1000,1000,3
1667,1,0,0.10500000000000001,0.200000,0,1001,1000,3
1938,1,1,0.10500000000000001,0.200000,0,1001,1000,3
1612,1,0,0.10500000000000001,0.200000,0,1002,1000,3
1973,1,1,0.10500000000000001,0.200000,0,1002,1000,3
1527,1,0,0.10500000000000001,0.200000,0,1003,1000,3
1942,1,1,0.10500000000000001,0.200000,0,1003,1000,3
1682,1,0,0.10500000000000001,0.200000,0,1004,1000,3
1772,1,1,0.10500000000000001,0.200000,0,1004,1000,3
1659,1,0,0.10500000000000001,0.200000,0,1005,1000,3
2184,1,1,0.10500000000000001,0.200000,0,1005,1000,3
1860,1,0,0.10500000000000001,0.200000,0,1006,1000,3
1913,1,1,0.10500000000000001,0.200000,0,1006,1000,3
1599,1,0,0.10500000000000001,0.200000,0,1007,1000,3
1610,1,1,0.10500000000000001,0.200000,0,1007,1000,3
1951,1,0,0.10500000000000001,0.200000,0,1008,1000,3
1836,1,1,0.10500000000000001,0.200000,0,1008,1000,3
1735,1,0,0.10500000000000001,0.200000,0,1009,1000,3
1465,1,1,0.10500000000000001,0.200000,0,1009,1000,3
1602,1,0,0.10500000000000001,0.200000,0,1010,1000,3
2041,1,1,0.10500000000000001,0.200000,0,1010,1000,3
1534,1,0,0.10500000000000001,0.200000,0,1011,1000,3
1999,1,1,0.10500000000000001,0.200000,0,1011,1000,3
1688,1,0,0.10500000000000001,0.200000,0,1012,1000,3
1659,1,1,0.10500000000000001,0.200000,0,1012,1000,3
1675,1,0,0.10500000000000001,0.200000,0,1013,1000,3
2007,1,1,0.10500000000000001,0.200000,0,1013,1000,3
1819,1,0,0.10500000000000001,0.200000,0,1014,1000,3
1855,1,1,0.10500000000000001,0.200000,0,1014,1000,3
1641,1,0,0.10500000000000001,0.200000,0,1015,1000,3
1969,1,1,0.10500000000000001,0.200000,0,1015,1000,3
1641,1,0,0.10500000000000001,0.200000,0,1016,1000,3
2033,1,1,0.10500000000000001,0.200000,0,1016,1000,3
1687,1,0,0.10500000000000001,0.200000,0,1017,1000,3
1733,1,1,0.10500000000000001,0.200000,0,1017,1000,3
2180,1,0,0.10500000000000001,0.200000,0,1018,1000,3
1388,1,1,0.10500000000000001,0.200000,0,1018,1000,3
1615,1,0,0.10500000000000001,0.200000,0,1019,1000,3
2047,1,1,0.10500000000000001,0.200000,0,1019,1000,3
1726,1,0,0.10500000000000001,0.200000,0,1020,1000,3
2022,1,1,0.10500000000000001,0.200000,0,1020,1000,3
1676,1,0,0.10500000000000001,0.200000,0,1021,1000,3
1540,1,1,0.10500000000000001,0.200000,0,1021,1000,3
2006,1,0,0.10500000000000001,0.200000,0,1022,1000,3
1767,1,1,0.10500000000000001,0.200000,0,1022,1000,3
1566,1,0,0.10500000000000001,0.200000,0,1023,1000,3
2034,1,1,0.10500000000000001,0.200000,0,1023,1000,3
1638,1,0,0.10500000000000001,0.200000,0,1024,1000,3
2040,1,1,0.10500000000000001,0.200000,0,1024,1000,3
1826,1,0,0.10500000000000001,0.200000,0,1025,1000,3
1526,1,1,0.10500000000000001,0.200000,0,1025,1000,3
2023,1,0,0.10500000000000001,0.200000,0,1026,1000,3
1719,1,1,0.10500000000000001,0.200000,0,1026,1000,3
1898,1,0,0.10500000000000001,0.200000,0,1027,1000,3
1535,1,1,0.10500000000000001,0.200000,0,1027,1000,3
1586,1,0,0.10500000000000001,0.200000,0,1028,1000,3
1601,1,1,0.10500000000000001,0.200000,0,1028,1000,3
1629,1,0,0.10500000000000001,0.200000,0,1029,1000,3
1732,1,1,0.10500000000000001,0.200000,0,1029,1000,3
1643,1,0,0.10500000000000001,0.200000,0,1030,1000,3
1604,1,1,0.10500000000000001,0.200000,0,1030,1000,3
1770,1,0,0.10500000000000001,0.200000,0,1031,1000,3
2203,1,1,0.10500000000000001,0.200000,0,1031,1000,3
1634,1,0,0.10500000000000001,0.200000,0,1032,1000,3
1625,1,1,0.10500000000000001,0.200000,0,1032,1000,3
1710,1,0,0.10500000000000001,0.200000,0,1033,1000,3
1801,1,1,0.10500000000000001,0.200000,0,1033,1000,3
1868,1,0,0.10500000000000001,0.200000,0,1034,1000,3
1691,1,1,0.10500000000000001,0.200000,0,1034,1000,3
1920,1,0,0.10500000000000001,0.200000,0,1035,1000,3
1503,1,1,0.10500000000000001,0.200000,0,1035,1000,3
1769,1,0,0.10500000000000001,0.200000,0,1036,1000,3
2045,1,1,0.10500000000000001,0.200000,0,1036,1000,3
1673,1,0,0.10500000000000001,0.200000,0,1037,1000,3
2041,1,1,0.10500000000000001,0.200000,0,1037,1000,3
1719,1,0,0.10500000000000001,0.200000,0,1038,1000,3
1669,1,1,0.10500000000000001,0.200000,0,1038,1000,3
1701,1,0,0.10500000000000001,0.200000,0,1039,1000,3
2194,1,1,0.10500000000000001,0.200000,0,1039,1000,3
1643,1,0,0.10500000000000001,0.200000,0,1040,1000,3
1933,1,1,0.10500000000000001,0.200000,0,1040,1000,3
1563,1,0,0.10500000000000001,0.200000,0,1041,1000,3
1567,1,1,0.10500000000000001,0.200000,0,1041,1000,3
2138,1,0,0.10500000000000001,0.200000,0,1042,1000,3
2017,1,1,0.10500000000000001,0.200000,0,1042,1000,3
1611,1,0,0.10500000000000001,0.200000,0,1043,1000,3
1567,1,1,0.10500000000000001,0.200000,0,1043,1000,3
2107,1,0,0.10500000000000001,0.200000,0,1044,1000,3
1584,1,1,0.10500000000000001,0.200000,0,1044,1000,3
1673,1,0,0.10500000000000001,0.200000,0,1045,1000,3
1719,1,1,0.10500000000000001,0.200000,0,1045,1000,3
1700,1,0,0.10500000000000001,0.200000,0,1046,1000,3
1582,1,1,0.10500000000000001,0.200000,0,1046,1000,3
1525,1,0,0.10500000000000001,0.200000,0,1047,1000,3
1515,1,1,0.10500000000000001,0.200000,0,1047,1000,3
1758,1,0,0.10500000000000001,0.200000,0,1048,1000,3
1756,1,1,0.10500000000000001,0.200000,0,1048,1000,3
1917,1,0,0.10500000000000001,0.200000,0,1049,1000,3
1757,1,1,0.10500000000000001,0.200000,0,1049,1000,3
1768,1,0,0.10500000000000001,0.201000,0,1000,1000,3
1765,1,1,0.10500000000000001,0.201000,0,1000,1000,3
1667,1,0,0.10500000000000001,0.201000,0,1001,1000,3
1935,1,1,0.10500000000000001,0.201000,0,1001,1000,3
1612,1,0,0.10500000000000001,0.201000,0,1002,1000,3
1970,1,1,0.10500000000000001,0.201000,0,1002,1000,3
1527,1,0,0.10500000000000001,0.201000,0,1003,1000,3
1939,1,1,0.10500000000000001,0.201000,0,1003,1000,3
1682,1,0,0.10500000000000001,0.201000,0,1004,1000,3
1770,1,1,0.10500000000000001,0.201000,0,1004,1000,3
1659,1,0,0.10500000000000001,0.201000,0,1005,1000,3
2181,1,1,0.10500000000000001,0.201000,0,1005,1000,3
1860,1,0,0.10500000000000001,0.201000,0,1006,1000,3
1910,1,1,0.10500000000000001,0.201000,0,1006,1000,3
1599,1,0,0.10500000000000001,0.201000,0,1007,1000,3
1607,1,1,0.10500000000000001,0.201000,0,1007,1000,3
1951,1,0,0.10500000000000001,0.201000,0,1008,1000,3
1833,1,1,0.10500000000000001,0.201000,0,1008,1000,3
1735,1,0,0.10500000000000001,0.201000,0,1009,1000,3
1464,1,1,0.10500000000000001,0.201000,0,1009,1000,3
1602,1,0,0.10500000000000001,0.201000,0,1010,1000,3
2037,1,1,0.10500000000000001,0.201000,0,1010,1000,3
1534,1,0,0.10500000000000001,0.201000,0,1011,1000,3
1996,1,1,0.10500000000000001,0.201000,0,1011,1000,3
1688,1,0,0.10500000000000001,0.201000,0,1012,1000,3
1656,1,1,0.10500000000000001,0.201000,0,1012,1000,3
1675,1,0,0.10500000000000001,0.201000,0,1013,1000,3
2004,1,1,0.10500000000000001,0.201000,0,1013,1000,3
1819,1,0,0.10500000000000001,0.201000,0,1014,1000,3
1852,1,1,0.10500000000000001,0.201000,0,1014,1000,3
1641,1,0,0.10500000000000001,0.201000,0,1015,1000,3
1966,1,1,0.10500000000000001,0.201000,0,1015,1000,3
1641,1,0,0.10500000000000001,0.201000,0,1016,1000,3
2029,1,1,0.10500000000000001,0.201000,0,1016,1000,3
1687,1,0,0.10500000000000001,0.201000,0,1017,1000,3
1730,1,1,0.10500000000000001,0.201000,0,1017,1000,3
2180,1,0,0.10500000000000001,0.201000,0,1018,1000,3
1387,1,1,0.10500000000000001,0.201000,0,1018,1000,3
1615,1,0,0.10500000000000001,0.201000,0,1019,1000,3
2044,1,1,0.10500000000000001,0.201000,0,1019,1000,3
1726,1,0,0.10500000000000001,0.201000,0,1020,1000,3
2019,1,1,0.10500000000000001,0.201000,0,1020,1000,3
1676,1,0,0.10500000000000001,0.201000,0,1021,1000,3
1539,1,1,0.10500000000000001,0.201000,0,1021,1000,3
2006,1,0,0.10500000000000001,0.201000,0,1022,1000,3
1764,1,1,0.10500000000000001,0.201000,0,1022,1000,3
1566,1,0,0.10500000000000001,0.201000,0,1023,1000,3
2031,1,1,0.10500000000000001,0.201000,0,1023,1000,3
1638,1,0,0.10500000000000001,0.201000,0,1024,1000,3
2037,1,1,0.10500000000000001,0.201000,0,1024,1000,3
1826,1,0,0.10500000000000001,0.201000,0,1025,1000,3
1529,1,1,0.10500000000000001,0.201000,0,1025,1000,3
2023,1,0,0.10500000000000001,0.201000,0,1026,1000,3
1716,1,1,0.10500000000000001,0.201000,0,1026,1000,3
1898,1,0,0.10500000000000001,0.201000,0,1027,1000,3
1534,1,1,0.10500000000000001,0.201000,0,1027,1000,3
1586,1,0,0.10500000000000001,0.201000,0,1028,1000,3
1600,1,1,0.10500000000000001,0.201000,0,1028,1000,3
1629,1,0,0.10500000000000001,0.201000,0,1029,1000,3
1729,1,1,0.10500000000000001,0.201000,0,1029,1000,3
1643,1,0,0.10500000000000001,0.201000,0,1030,1000,3
1603,1,1,0.10500000000000001,0.201000,0,1030,1000,3
1770,1,0,0.10500000000000001,0.201000,0,1031,1000,3
2200,1,1,0.10500000000000001,0.201000,0,1031,1000,3
1634,1,0,0.10500000000000001,0.201000,0,1032,1000,3
1622,1,1,0.10500000000000001,0.201000,0,1032,1000,3
1710,1,0,0.10500000000000001,0.201000,0,1033,1000,3
1798,1,1,0.10500000000000001,0.201000,0,1033,1000,3
1868,1,0,0.10500000000000001,0.201000,0,1034,1000,3
1688,1,1,0.10500000000000001,0.201000,0,1034,1000,3
1920,1,0,0.10500000000000001,0.201000,0,1035,1000,3
1502,1,1,0.10500000000000001,0.201000,0,1035,1000,3
1769,1,0,0.10500000000000001,0.201000,0,1036,1000,3
2042,1,1,0.10500000000000001,0.201000,0,1036,1000,3
1673,1,0,0.10500000000000001,0.201000,0,1037,1000,3
2038,1,1,0.10500000000000001,0.201000,0,1037,1000,3
1719,1,0,0.10500000000000001,0.201000,0,1038,1000,3
1667,1,1,0.10500000000000001,0.201000,0,1038,1000,3
1701,1,0,0.10500000000000001,0.201000,0,1039,1000,3
2191,1,1,0.10500000000000001,0.201000,0,1039,1000,3
1643,1,0,0.10500000000000001,0.201000,0,1040,1000,3
1930,1,1,0.10500000000000001,0.201000,0,1040,1000,3
1563,1,0,0.10500000000000001,0.201000,0,1041,1000,3
1564,1,1,0.10500000000000001,0.201000,0,1041,1000,3
2138,1,0,0.10500000000000001,0.201000,0,1042,1000,3
2013,1,1,0.10500000000000001,0.201000,0,1042,1000,3
1611,1,0,0.10500000000000001,0.201000,0,1043,1000,3
1566,1,1,0.10500000000000001,0.201000,0,1043,1000,3
2107,1,0,0.10500000000000001,0.201000,0,1044,1000,3
1582,1,1,0.10500000000000001,0.201000,0,1044,1000,3
1673,1,0,0.10500000000000001,0.201000,0,1045,1000,3
1716,1,1,0.10500000000000001,0.201000,0,1045,1000,3
1700,1,0,0.10500000000000001,0.201000,0,1046,1000,3
1580,1,1,0.10500000000000001,0.201000,0,1046,1000,3
1525,1,0,0.10500000000000001,0.201000,0,1047,1000,3
